index,start_hex,end_hex,size,entropy,first_u32_hex,first_u16_hex,header8_hex,sha1_16,zlib_header_hits
0,0x0,0x1F0,496,6.5679,0x00414D50,0x4D50,504d410005000000,a1d7e9a208389945,0
1,0x1F0,0x390,416,6.5802,0x00000002,0x0002,02000000ffff0000,07403a5bec3c9965,0
2,0x390,0x590,512,6.8744,0x00000002,0x0002,02000000ffff0000,2d34e3f0cc1805a4,0
3,0x590,0x7F0,608,6.9753,0x00000002,0x0002,02000000ffff0000,164cd5ac79dd1777,0
4,0x7F0,0x9D0,480,6.6851,0x00000002,0x0002,02000000ffff0000,9ca630be7f914577,0
5,0x9D0,0xC90,704,7.1227,0x00000002,0x0002,02000000ffff0000,bb61b593715593f4,0
6,0xC90,0xE50,448,6.5133,0x00000002,0x0002,02000000ffff0000,95cdfd4aede98527,0
7,0xE50,0x1050,512,7.0129,0x00000002,0x0002,02000000ffff0000,83ab8a87b3d19c69,0
8,0x1050,0x1230,480,6.6975,0x00000002,0x0002,02000000ffff0000,4d95f802eb88c665,0
9,0x1230,0x13B0,384,6.4295,0x00000002,0x0002,02000000ffff0000,ef975106a290e720,0
10,0x13B0,0x15B0,512,6.9580,0x00000002,0x0002,02000000ffff0000,a1c7d11d7958a030,0
11,0x15B0,0x1810,608,6.9722,0x00000002,0x0002,02000000ffff0000,da29d390f2d6a5c1,0
12,0x1810,0x1A50,576,7.0710,0x00000002,0x0002,02000000ffff0000,db49a28058ef2d3b,0
13,0x1A50,0x1CB0,608,7.1135,0x00000002,0x0002,02000000ffff0000,716a1da4672037df,0
14,0x1CB0,0x1F10,608,7.0483,0x00000002,0x0002,02000000ffff0000,227ab1b3737aff1e,0
15,0x1F10,0x2150,576,6.8179,0x00000002,0x0002,02000000ffff0000,7fca4f92018523b5,0
16,0x2150,0x2390,576,6.8219,0x00000002,0x0002,02000000ffff0000,10c3284360e1fe86,0
17,0x2390,0x2630,672,7.1277,0x00000002,0x0002,02000000ffff0000,ac7a10b33c4666ef,0
18,0x2630,0x2810,480,6.7630,0x00000002,0x0002,02000000ffff0000,353a5544e2fa1bfb,2
19,0x2810,0x2A30,544,6.7792,0x00000002,0x0002,02000000ffff0000,c6f1367dd18f2059,0
20,0x2A30,0x2DD0,928,7.3373,0x00000002,0x0002,02000000ffff0000,04356fdcdf841bcb,0
21,0x2DD0,0x3090,704,7.0369,0x00000002,0x0002,02000000ffff0000,cde59c3403d12de5,0
22,0x3090,0x32D0,576,6.9921,0x00000002,0x0002,02000000ffff0000,7dbdb005718cfba6,0
23,0x32D0,0x3530,608,6.9134,0x00000002,0x0002,02000000ffff0000,7f5857308eeae791,0
24,0x3530,0x3750,544,6.9340,0x00000002,0x0002,02000000ffff0000,a3b0a4aaa94cf29f,0
25,0x3750,0x3890,320,6.0048,0x00000002,0x0002,02000000ffff0000,1c02899eb0e59237,0
26,0x3890,0x3A70,480,6.7733,0x00000002,0x0002,02000000ffff0000,a6db4af23f510ee9,0
27,0x3A70,0x3C50,480,6.9141,0x00000002,0x0002,02000000ffff0000,d1312b3ac12ca302,0
28,0x3C50,0x3E70,544,6.8241,0x00000002,0x0002,02000000ffff0000,1f75c6ce6904273a,0
29,0x3E70,0x40D0,608,6.9275,0x00000002,0x0002,02000000ffff0000,101cc2595709439a,0
30,0x40D0,0x45B0,1248,7.5682,0x00000002,0x0002,02000000ffff0000,d3651d202029eb13,0
31,0x45B0,0x48B0,768,7.3819,0x00000002,0x0002,02000000ffff0000,f46254d2ca38ec4e,0
32,0x48B0,0x4AD0,544,6.9664,0x00000002,0x0002,02000000ffff0000,59e0fa3c3bb8fdc8,0
33,0x4AD0,0x4D30,608,7.1782,0x00000002,0x0002,02000000ffff0000,86a3d35d20fea968,0
34,0x4D30,0x4F50,544,6.8580,0x00000002,0x0002,02000000ffff0000,79b5d5f07e824014,0
35,0x4F50,0x51B0,608,7.1104,0x00000002,0x0002,02000000ffff0000,956422d254087bc1,0
36,0x51B0,0x53B0,512,6.8816,0x00000002,0x0002,02000000ffff0000,8edfd1cc21d06657,0
37,0x53B0,0x5570,448,6.7603,0x00000002,0x0002,02000000ffff0000,d345e7b4033db0da,0
38,0x5570,0x5790,544,6.9380,0x00000002,0x0002,02000000ffff0000,4e86406d57afb3f3,0
39,0x5790,0x5950,448,6.7760,0x00000002,0x0002,02000000ffff0000,ffadd8bac6e8625d,0
40,0x5950,0x5D50,1024,7.4560,0x00000002,0x0002,02000000ffff0000,fa57c62efda07290,0
41,0x5D50,0x60F0,928,7.3614,0x00000002,0x0002,02000000ffff0000,2377c5d26aa04866,0
42,0x60F0,0x6490,928,7.3844,0x00000002,0x0002,02000000ffff0000,4ce176fe58d7ea1a,0
43,0x6490,0x6790,768,7.2439,0x00000002,0x0002,02000000ffff0000,9ccabf114f65ce54,0
44,0x6790,0x6B90,1024,7.3633,0x00000002,0x0002,02000000ffff0000,a0cc488d4eb196be,4
45,0x6B90,0x6E70,736,7.0945,0x00000002,0x0002,02000000ffff0000,18d93f0c611c65eb,0
46,0x6E70,0x7050,480,6.8075,0x00000002,0x0002,02000000ffff0000,2d779ad487d8baea,0
47,0x7050,0x7270,544,6.8163,0x00000002,0x0002,02000000ffff0000,284f3bdd120d6065,0
48,0x7270,0x74F0,640,7.0788,0x00000002,0x0002,02000000ffff0000,765e492e2539210c,2
49,0x74F0,0x7730,576,6.9785,0x00000002,0x0002,02000000ffff0000,32bb3818df51459d,0
50,0x7730,0x7A70,832,7.3481,0x00000002,0x0002,02000000ffff0000,5eff28953727065e,0
51,0x7A70,0x7DB0,832,7.1935,0x00000002,0x0002,02000000ffff0000,6c0374573e98185d,0
52,0x7DB0,0x82B0,1280,7.5520,0x00000002,0x0002,02000000ffff0000,996de6172e7c9a17,0
53,0x82B0,0x8B70,2240,7.6827,0x00000002,0x0002,02000000ffff0000,808562719360c5c7,0
54,0x8B70,0x9530,2496,7.6177,0x00000002,0x0002,02000000ffff0000,b78c1446377a76f2,0
55,0x9530,0x9AF0,1472,7.5444,0x00000002,0x0002,02000000ffff0000,dd3b3bc5e656f155,0
56,0x9AF0,0xA0B0,1472,7.5236,0x00000002,0x0002,02000000ffff0000,e4053e9cfaefc756,0
57,0xA0B0,0xA3B0,768,7.0919,0x00000002,0x0002,02000000ffff0000,57617081f23a411d,0
58,0xA3B0,0xA970,1472,7.6021,0x00000002,0x0002,02000000ffff0000,c499f8aac3bd5f1f,2
59,0xA970,0xAF30,1472,7.5934,0x00000002,0x0002,02000000ffff0000,a879b32942784159,0
60,0xAF30,0xB710,2016,7.6471,0x00000002,0x0002,02000000ffff0000,84da9e8280073b80,0
61,0xB710,0xBCF0,1504,7.5880,0x00000002,0x0002,02000000ffff0000,ffedf7ed1e84a3d9,0
62,0xBCF0,0xC110,1056,7.4089,0x00000002,0x0002,02000000ffff0000,ea503cd256df47dd,0
63,0xC110,0xC910,2048,7.6631,0x00000002,0x0002,02000000ffff0000,df9d21f20a97170e,0
64,0xC910,0xD510,3072,7.6648,0x00000002,0x0002,02000000ffff0000,91f188c565c4e467,0
65,0xD510,0xDE90,2432,7.6514,0x00000002,0x0002,02000000ffff0000,c0d55c12f019c672,0
66,0xDE90,0xE8D0,2624,7.7131,0x00000002,0x0002,02000000ffff0000,305636723e71fb78,0
67,0xE8D0,0xEF90,1728,7.5874,0x00000002,0x0002,02000000ffff0000,8be95a7034702142,2
68,0xEF90,0xF4B0,1312,7.4949,0x00000002,0x0002,02000000ffff0000,a76ddb3497535669,0
69,0xF4B0,0xFC30,1920,7.6065,0x00000002,0x0002,02000000ffff0000,40bd3fd9d4cf50db,0
70,0xFC30,0x10090,1120,7.5188,0x00000002,0x0002,02000000ffff0000,3ded2626a485d258,0
71,0x10090,0x10A90,2560,7.7010,0x00000002,0x0002,02000000ffff0000,2e52c90548b73c6b,0
72,0x10A90,0x112F0,2144,7.5779,0x00000002,0x0002,02000000ffff0000,3012e8549f75ff8d,0
73,0x112F0,0x11BB0,2240,7.7018,0x00000002,0x0002,02000000ffff0000,9ac300eb2ce93d2e,0
74,0x11BB0,0x12550,2464,7.6993,0x00000002,0x0002,02000000ffff0000,824a4ffa3b2ac2b5,0
75,0x12550,0x12FB0,2656,7.7215,0x00000002,0x0002,02000000ffff0000,a5746fefa4a3ad54,0
76,0x12FB0,0x139D0,2592,7.6672,0x00000002,0x0002,02000000ffff0000,40f01c099d140648,2
77,0x139D0,0x141F0,2080,7.6082,0x00000002,0x0002,02000000ffff0000,2f17ea9f1ee92497,0
78,0x141F0,0x146F0,1280,7.4834,0x00000002,0x0002,02000000ffff0000,0c37880ba8056ca2,0
79,0x146F0,0x14B70,1152,7.4152,0x00000002,0x0002,02000000ffff0000,c1ef7e6add4db284,0
80,0x14B70,0x14DD0,608,6.9791,0x00000002,0x0002,02000000ffff0000,1e892d5fa3f90dc6,0
81,0x14DD0,0x15330,1376,7.5336,0x00000002,0x0002,02000000ffff0000,7627379d6984576a,0
82,0x15330,0x15A30,1792,7.5852,0x00000002,0x0002,02000000ffff0000,32a2fe5718255f2d,0
83,0x15A30,0x15F90,1376,7.5754,0x00000002,0x0002,02000000ffff0000,48f0f3e1f881c689,0
84,0x15F90,0x16630,1696,7.6887,0x00000002,0x0002,02000000ffff0000,d6dc316c1f0e5af9,0
85,0x16630,0x16C30,1536,7.6526,0x00000002,0x0002,02000000ffff0000,62d6ea71c527c7f5,0
86,0x16C30,0x171D0,1440,7.5933,0x00000002,0x0002,02000000ffff0000,0ebfb4cd91c4ecf0,0
87,0x171D0,0x175B0,992,7.3956,0x00000002,0x0002,02000000ffff0000,d4fc37a9652a00f2,0
88,0x175B0,0x17E30,2176,7.6643,0x00000002,0x0002,02000000ffff0000,52211ede634e3499,0
89,0x17E30,0x180B0,640,7.0029,0x00000002,0x0002,02000000ffff0000,9d7dfdc02763572c,0
90,0x180B0,0x182F0,576,6.9405,0x00000002,0x0002,02000000ffff0000,3b53a5b688ee90ab,0
91,0x182F0,0x185B0,704,7.1216,0x00000002,0x0002,02000000ffff0000,a9ab5ec666925b5e,0
